Date,Open,High,Low,Close
2019-08-25,10350.283203125,10947.0419921875,9831.462890625,10138.517578125
2019-09-01,10126.2998046875,10512.328125,9421.6298828125,9757.970703125
2019-09-08,9757.4736328125,10898.76171875,9730.650390625,10441.2763671875
2019-09-15,10443.228515625,10450.3115234375,9980.7763671875,10347.712890625
2019-09-22,10347.22265625,10386.8671875,9851.6923828125,10070.392578125
2019-09-29,10067.962890625,10074.23828125,7895.62939453125,8104.185546875
2019-10-06,8104.2265625,8497.6923828125,7830.7587890625,7988.15576171875
2019-10-13,7989.12060546875,8721.7802734375,7905.76611328125,8321.005859375
2019-10-20,8320.83203125,8410.71484375,7902.1640625,8222.078125
2019-10-27,8225.115234375,10021.744140625,7446.98876953125,9551.71484375
2019-11-03,9565.1015625,9805.1181640625,9028.7177734375,9235.3544921875
2019-11-10,9235.607421875,9505.0517578125,8775.5341796875,9055.5263671875
2019-11-17,9056.91796875,9081.279296875,8473.9736328125,8577.9755859375
2019-11-24,8573.98046875,8653.2802734375,6936.70654296875,7047.9169921875
2019-12-01,7039.97705078125,7836.10205078125,6617.1669921875,7424.29248046875
2019-12-08,7424.0361328125,7743.431640625,7170.9228515625,7564.34521484375
2019-12-15,7561.79541015625,7618.091796875,6924.3759765625,7152.3017578125
2019-12-22,7153.6630859375,7518.033203125,6540.04931640625,7511.5888671875
2019-12-29,7508.90234375,7656.17626953125,7189.93408203125,7422.65283203125
2020-01-05,7420.27294921875,7544.4970703125,6914.99609375,7411.3173828125
2020-01-12,7410.4521484375,8396.73828125,7409.29296875,8192.494140625
2020-01-19,8189.77197265625,9164.3623046875,8079.70068359375,8706.2451171875
2020-01-26,8704.6318359375,8792.994140625,8266.8408203125,8596.830078125
2020-02-02,8597.30859375,9553.1259765625,8597.30859375,9344.365234375
2020-02-09,9344.68359375,10129.435546875,9112.8115234375,10116.673828125
2020-02-16,10115.5595703125,10457.626953125,9722.38671875,9934.43359375
2020-02-23,9936.560546875,10191.67578125,9507.6376953125,9924.515625
2020-03-01,9921.5830078125,9951.74609375,8471.212890625,8562.4541015625
2020-03-08,8563.2646484375,9167.6953125,8105.2529296875,8108.1162109375
2020-03-15,8111.146484375,8177.79345703125,4106.98095703125,5392.31494140625
2020-03-22,5385.2294921875,6844.26171875,4575.35791015625,5830.2548828125
2020-03-29,5831.37451171875,6892.51123046875,5785.00439453125,5922.04296875
2020-04-05,5925.53857421875,7088.24755859375,5903.234375,6791.12939453125
2020-04-12,6788.0498046875,7427.939453125,6782.8896484375,6971.091796875
2020-04-19,6965.61669921875,7280.52197265625,6555.50439453125,7189.4248046875
2020-04-26,7186.87353515625,7700.59423828125,6834.4423828125,7679.8671875
2020-05-03,7679.4189453125,9440.650390625,7679.4189453125,8897.46875
2020-05-10,8895.7451171875,9996.7431640625,8395.107421875,8756.4306640625
2020-05-17,8755.53515625,9823.001953125,8374.3232421875,9670.7392578125
2020-05-24,9675.6953125,9906.0302734375,8787.2509765625,8790.3681640625
2020-05-31,8786.107421875,9704.0302734375,8719.66796875,9461.05859375
2020-06-07,9463.60546875,10199.5654296875,9450.8994140625,9758.8525390625
2020-06-14,9760.0634765625,9938.2978515625,9263.0693359375,9386.7880859375
2020-06-21,9386.03515625,9579.4306640625,8990.17578125,9303.6298828125
2020-06-28,9300.9150390625,9680.3671875,8975.525390625,9143.58203125
2020-07-05,9140.029296875,9309.7548828125,8977.015625,9073.9423828125
2020-07-12,9072.849609375,9450.3359375,9058.6640625,9276.5
2020-07-19,9277.205078125,9306.4052734375,9088.947265625,9185.8173828125
2020-07-26,9187.220703125,10023.8076171875,9137.509765625,9905.1669921875
2020-08-02,9905.2177734375,12034.14453125,9903.9697265625,11053.6142578125
2020-08-09,11043.7685546875,11902.3359375,11012.4150390625,11675.7392578125
2020-08-16,11662.2568359375,12150.994140625,11195.708984375,11892.8037109375
2020-08-23,11895.658203125,12359.056640625,11448.8056640625,11664.84765625
2020-08-30,11663.689453125,11807.6318359375,11185.94140625,11711.505859375
2020-09-06,11713.306640625,12067.0810546875,9946.67578125,10280.3515625
2020-09-13,10280.998046875,10578.837890625,9916.4931640625,10323.755859375
2020-09-20,10328.734375,11134.0927734375,10266.0087890625,10938.271484375
2020-09-27,10934.92578125,10988.3046875,10197.865234375,10775.26953125
2020-10-04,10776.61328125,10945.34765625,10416.689453125,10669.5830078125
2020-10-11,10676.529296875,11442.2109375,10528.890625,11384.181640625
2020-10-18,11392.6357421875,11698.4677734375,11223.0126953125,11483.359375
2020-10-25,11495.0380859375,13329.18359375,11408.2900390625,13031.173828125
2020-11-01,13031.201171875,14028.2138671875,12822.3828125,13737.109375
2020-11-08,13737.0322265625,15903.4375,13243.16015625,15479.5673828125
2020-11-15,15479.595703125,16463.177734375,14865.529296875,15955.587890625
2020-11-22,15955.5771484375,18936.62109375,15880.7060546875,18370.001953125
2020-11-29,18370.017578125,19390.96484375,16351.03515625,18177.484375
2020-12-06,18178.322265625,19845.974609375,18178.322265625,19345.12109375
2020-12-13,19343.12890625,19411.828125,17619.533203125,19142.3828125
2020-12-20,19144.4921875,24209.66015625,19012.708984375,23477.294921875
2020-12-27,23474.455078125,28288.83984375,22159.3671875,26272.294921875
2021-01-03,26280.822265625,34608.55859375,25987.298828125,32782.0234375
2021-01-10,32810.94921875,41946.73828125,28722.755859375,38356.44140625
2021-01-17,38346.53125,39966.40625,30549.599609375,35791.27734375
2021-01-24,35792.23828125,37755.890625,28953.373046875,32289.37890625
2021-01-31,32285.798828125,38406.26171875,29367.138671875,33114.359375
2021-02-07,33114.578125,40846.546875,32384.228515625,38903.44140625
2021-02-14,38886.828125,49487.640625,38076.32421875,48717.2890625
2021-02-21,48696.53515625,58330.5703125,46347.4765625,57539.9453125
2021-02-28,57532.73828125,57533.390625,43241.6171875,45137.76953125
2021-03-07,45159.50390625,52535.13671875,45115.09375,51206.69140625
2021-03-14,51174.1171875,61683.86328125,49506.0546875,59302.31640625
2021-03-21,59267.4296875,60540.9921875,53555.02734375,57523.421875
2021-03-28,57517.890625,58471.48046875,50856.5703125,55950.74609375
2021-04-04,55947.8984375,60267.1875,55139.33984375,58758.5546875
2021-04-11,58760.875,61276.6640625,55604.0234375,60204.96484375
2021-04-18,60175.9453125,64863.09765625,52829.53515625,56216.18359375
2021-04-25,56191.5859375,57520.0546875,47159.484375,49004.25390625
2021-05-02,49077.79296875,58448.33984375,48852.796875,56631.078125
2021-05-09,56620.2734375,59464.61328125,52969.0546875,58232.31640625
2021-05-16,58250.87109375,59519.35546875,43963.3515625,46456.05859375
2021-05-23,46415.8984375,46623.55859375,30681.49609375,34770.58203125
2021-05-30,34700.36328125,40782.078125,33520.73828125,35678.12890625
2021-06-06,35658.59375,39478.953125,34241.9453125,35862.37890625
2021-06-13,35835.265625,39322.78125,31114.443359375,39097.859375
2021-06-20,39016.96875,41295.26953125,33432.07421875,35698.296875
2021-06-27,35641.14453125,35721.640625,28893.62109375,34649.64453125
2021-07-04,34679.12109375,36542.109375,32770.6796875,35287.78125
2021-07-11,35284.34375,35284.34375,32133.18359375,34240.1875
2021-07-18,34254.015625,34592.15625,31100.673828125,31796.810546875
2021-07-25,31800.01171875,35364.92578125,29360.955078125,35350.1875
2021-08-01,35384.03125,42541.6796875,35287.3125,39974.89453125
2021-08-08,39907.26171875,45282.3515625,37458.00390625,43798.1171875
2021-08-15,43791.92578125,48098.68359375,42848.6875,47047.00390625
2021-08-22,47019.9609375,49717.01953125,43998.31640625,49321.65234375
2021-08-29,49291.67578125,50482.078125,46394.28125,48829.83203125
2021-09-05,48834.8515625,51868.6796875,46562.4375,51753.41015625
2021-09-12,51769.00390625,52853.765625,43285.20703125,46063.26953125
2021-09-19,46057.21484375,48791.78125,43591.3203125,47260.21875
2021-09-26,47261.40625,47328.19921875,39787.609375,43208.5390625
2021-10-03,43234.18359375,49130.69140625,40829.66796875,48199.953125
2021-10-10,48208.90625,56401.3046875,47045.00390625,54771.578125
2021-10-17,54734.125,62757.12890625,54370.97265625,61553.6171875
2021-10-24,61548.8046875,66930.390625,59643.34375,60930.8359375
2021-10-31,60893.92578125,63729.32421875,58206.91796875,61318.95703125
2021-11-07,61320.44921875,64242.79296875,59695.18359375,63326.98828125
2021-11-14,63344.06640625,68789.625,62333.9140625,65466.83984375
2021-11-21,65521.2890625,66281.5703125,55705.1796875,58730.4765625
2021-11-28,58706.84765625,59367.96875,53569.765625,57248.45703125
2021-12-05,57291.90625,59113.40234375,42874.6171875,49368.84765625
2021-12-12,49413.48046875,51934.78125,46942.34765625,50098.3359375
2021-12-19,50114.7421875,50205.0,45598.44140625,46707.015625
2021-12-26,46707.0625,51814.02734375,45579.80859375,50809.515625
2022-01-02,50802.609375,51956.328125,45819.953125,47345.21875
2022-01-09,47343.54296875,47510.7265625,40672.27734375,41911.6015625
2022-01-16,41910.23046875,44278.421875,39796.5703125,43113.87890625
2022-01-23,43118.12109375,43413.0234375,34349.25,36276.8046875
2022-01-30,36275.734375,38825.41015625,33184.05859375,37917.6015625
2022-02-06,37920.28125,42500.78515625,36375.5390625,42412.43359375
2022-02-13,42406.78125,45661.171875,41748.15625,42197.515625
2022-02-20,42157.3984375,44667.21875,38112.8125,38431.37890625
2022-02-27,38423.2109375,40005.34765625,34459.21875,37709.78515625
2022-03-06,37706.0,45077.578125,37518.21484375,38419.984375
2022-03-13,38429.3046875,42465.671875,37260.203125,37849.6640625
2022-03-20,37846.31640625,42316.5546875,37680.734375,41247.82421875
2022-03-27,41246.1328125,46827.546875,40668.04296875,46820.4921875
2022-04-03,46821.8515625,48086.8359375,44403.140625,46453.56640625
2022-04-10,46445.2734375,47106.140625,42021.20703125,42207.671875
2022-04-17,42201.0390625,42424.58984375,39373.05859375,39716.953125
2022-04-24,39721.203125,42893.58203125,38696.19140625,39469.29296875
2022-05-01,39472.60546875,40713.890625,37585.7890625,38469.09375
2022-05-08,38472.1875,39902.94921875,33878.96484375,34059.265625
2022-05-15,34060.015625,34222.07421875,26350.490234375,31305.11328125
2022-05-22,31304.375,31305.341796875,28708.955078125,30323.72265625
2022-05-29,30309.396484375,30590.5859375,28261.90625,29445.95703125
2022-06-05,29443.365234375,32249.86328125,29303.572265625,29906.662109375
2022-06-12,29910.283203125,31693.291015625,26762.6484375,26762.6484375
2022-06-19,26737.578125,26795.58984375,17708.623046875,20553.271484375
2022-06-26,20553.37109375,21783.724609375,19689.169921875,21027.294921875
2022-07-03,21028.23828125,21478.08984375,18729.65625,19297.076171875
2022-07-10,19297.314453125,22314.94140625,19063.06640625,20860.44921875
2022-07-17,20856.353515625,21600.640625,18999.953125,20779.34375
2022-07-24,20781.912109375,24196.818359375,20781.912109375,22609.1640625
2022-07-31,22607.15625,24572.580078125,20776.81640625,23336.896484375
2022-08-07,23336.71875,23578.650390625,22485.701171875,23175.890625
2022-08-14,23179.52734375,24974.9140625,22771.51953125,24319.333984375
2022-08-21,24318.31640625,25135.58984375,20856.73046875,21534.12109375
2022-08-28,21531.462890625,21804.908203125,19616.814453125,19616.814453125
2022-09-04,19615.154296875,20542.64453125,19600.78515625,19986.712890625
2022-09-11,19988.7890625,21770.552734375,18644.466796875,21769.255859375
2022-09-18,21770.1484375,22673.8203125,19387.4921875,19419.505859375
2022-09-25,19418.572265625,19674.630859375,18290.314453125,18802.09765625
2022-10-02,18803.900390625,20338.455078125,18553.296875,19044.107421875
2022-10-09,19044.068359375,20408.392578125,19025.2265625,19446.42578125
2022-10-16,19446.416015625,19889.146484375,18319.822265625,19268.09375
2022-10-23,19268.5625,19666.994140625,18770.970703125,19567.0078125
2022-10-30,19567.76953125,20988.39453125,19206.32421875,20635.603515625
2022-11-06,20633.6953125,21446.88671875,20086.240234375,20926.486328125
2022-11-13,20924.62109375,21053.24609375,15682.6923828125,16353.365234375
2022-11-20,16352.0283203125,17109.32421875,15872.94140625,16291.83203125
2022-11-27,16291.2236328125,16771.474609375,15599.046875,16444.626953125
2022-12-04,16440.22265625,17197.498046875,16054.5302734375,17130.486328125
2022-12-11,17128.89453125,17378.15234375,16750.55859375,17104.193359375
2022-12-18,17102.5,18318.53125,16584.701171875,16757.9765625
2022-12-25,16759.041015625,17012.984375,16398.13671875,16841.986328125
2023-01-01,16842.25,16959.845703125,16408.474609375,16625.080078125
2023-01-08,16625.509765625,17091.14453125,16572.228515625,17091.14453125
2023-01-15,17093.9921875,21075.142578125,17093.9921875,20880.798828125
2023-01-22,20882.224609375,23282.34765625,20541.544921875,22720.416015625
2023-01-29,22721.087890625,23919.890625,22406.076171875,23774.56640625
2023-02-05,23774.6484375,24167.2109375,22657.58203125,22955.666015625
2023-02-12,22954.021484375,23367.958984375,21539.392578125,21788.203125
2023-02-19,21787.0,25134.1171875,21460.087890625,24327.642578125
2023-02-26,24336.623046875,25126.8515625,22861.55859375,23561.212890625
2023-03-05,23561.451171875,23880.6328125,22198.98046875,22435.513671875
2023-03-12,22436.81640625,22584.29296875,19628.25390625,22163.94921875
2023-03-19,22156.40625,28440.560546875,21918.19921875,28038.67578125
2023-03-26,28041.6015625,28803.3359375,26759.99609375,27994.330078125
2023-04-02,27994.068359375,29159.90234375,26606.689453125,28199.30859375
2023-04-09,28183.080078125,28739.23828125,27276.720703125,28333.05078125
2023-04-16,28336.02734375,31005.607421875,28189.271484375,30315.35546875
2023-04-23,30317.146484375,30470.302734375,27169.5703125,27591.384765625
2023-04-30,27591.73046875,29995.837890625,27070.849609375,29268.806640625
2023-05-07,29227.103515625,29820.126953125,27680.79296875,28454.978515625
2023-05-14,28450.45703125,28663.271484375,25878.4296875,26930.638671875
2023-05-21,26931.384765625,27646.34765625,26415.1015625,26753.826171875
2023-05-28,26749.892578125,28193.44921875,25890.59375,28085.646484375
2023-06-04,28075.591796875,28432.0390625,26574.64453125,27119.06640625
2023-06-11,27123.109375,27332.181640625,25434.8671875,25940.16796875
2023-06-18,25934.28515625,26769.39453125,24797.16796875,26336.212890625
2023-06-25,26335.44140625,31389.5390625,26312.83203125,30480.26171875
2023-07-02,30480.5234375,31256.86328125,29600.275390625,30620.76953125
2023-07-09,30624.515625,31460.052734375,29777.28515625,30171.234375
2023-07-16,30172.423828125,31814.515625,29966.38671875,30249.1328125
2023-07-23,30249.626953125,30336.400390625,29556.427734375,30084.5390625
2023-07-30,30081.662109375,30093.39453125,28934.294921875,29275.30859375
2023-08-06,29278.314453125,29987.998046875,28657.0234375,29041.85546875
2023-08-13,29038.513671875,30176.796875,28724.140625,29282.9140625
2023-08-20,29283.263671875,29660.25390625,25409.111328125,26189.583984375
2023-08-27,26188.69140625,26786.8984375,25520.728515625,26089.693359375
2023-09-03,26089.615234375,28089.337890625,25362.609375,25969.56640625
2023-09-10,25968.169921875,26414.005859375,25404.359375,25832.2265625
2023-09-17,25831.71484375,26840.498046875,24930.296875,26534.1875
2023-09-24,26532.994140625,27488.763671875,26221.05078125,26256.826171875
2023-10-01,26253.775390625,28047.23828125,26011.46875,27983.75
2023-10-08,27976.798828125,28494.458984375,27215.552734375,27935.08984375
2023-10-15,27934.47265625,27989.470703125,26558.3203125,27159.65234375
2023-10-22,27162.62890625,30287.482421875,27130.47265625,29993.896484375
2023-10-29,30140.685546875,35150.43359375,30097.828125,34538.48046875
2023-11-05,34531.7421875,35919.84375,34083.30859375,35049.35546875
2023-11-12,35044.7890625,37926.2578125,34545.81640625,37054.51953125
2023-11-19,37070.3046875,37964.89453125,34948.5,37386.546875
2023-11-26,37374.07421875,38415.33984375,35670.97265625,37479.12109375
2023-12-03,37454.19140625,40135.60546875,36750.12890625,39978.390625
2023-12-10,39978.62890625,44705.515625,39978.62890625,43779.69921875
2023-12-17,43792.01953125,43808.375,40234.578125,41364.6640625
2023-12-24,41348.203125,44367.95703125,40530.2578125,43016.1171875
2023-12-31,43010.57421875,43804.78125,41424.0625,42265.1875
2024-01-07,42280.234375,45899.70703125,40813.53515625,43943.09765625
2024-01-14,43948.70703125,48969.37109375,41724.61328125,41796.26953125
2024-01-21,41715.06640625,43566.2734375,40297.45703125,41545.78515625
2024-01-28,41553.65234375,42797.17578125,38521.89453125,42035.59375
2024-02-04,42030.9140625,43838.9453125,41818.33203125,42583.58203125
2024-02-11,42577.62109375,48535.9375,42264.81640625,48293.91796875
2024-02-18,48296.38671875,52820.06640625,47745.76171875,52122.546875
2024-02-25,52134.8125,52945.05078125,50561.77734375,51733.23828125
2024-03-03,51730.5390625,63913.1328125,50931.03125,63167.37109375
2024-03-10,63137.00390625,70083.0546875,59323.91015625,69019.7890625
2024-03-17,69020.546875,73750.0703125,64545.31640625,68390.625
2024-03-24,68371.3046875,68897.1328125,60807.78515625,67234.171875
2024-03-31,67234.09375,71727.6875,66414.8359375,71333.6484375
2024-04-07,71333.484375,71342.09375,64559.8984375,69362.5546875
2024-04-14,69362.5546875,72715.359375,60919.10546875,65738.7265625
2024-04-21,65739.6484375,66878.6484375,59651.390625,64926.64453125
2024-04-28,64935.6328125,67233.9609375,62424.71875,63113.23046875
2024-05-05,63106.36328125,64703.33203125,56555.29296875,64031.1328125
2024-05-12,64038.3125,65494.90234375,60208.78125,61448.39453125
2024-05-19,61451.21875,67694.296875,60769.83984375,66278.3671875
2024-05-26,66278.7421875,71946.4609375,66086.171875,68518.09375
2024-06-02,68512.1796875,70597.8828125,66633.421875,67751.6015625
2024-06-09,67753.8984375,71907.8515625,67589.8359375,69647.9921875
2024-06-16,69644.3125,70146.0703125,65056.89453125,66639.046875
