Date,Open,High,Low,Close,Volume,PP,R1,S1,R2,S2,R3,S3
2018-02-17,10207.5,11139.5,10149.400390625,11112.7001953125,8660880384,10127.606770833334,10430.393229166668,9931.113932291668,10626.886067708334,9628.327473958334,10929.672526041668,9431.834635416668
2018-02-18,11123.400390625,11349.7998046875,10326.0,10551.7998046875,8744009728,10800.533528645834,11451.666666666668,10461.567057291668,11790.633138020834,9810.433919270834,12441.766276041668,9471.467447916668
2018-02-19,10552.599609375,11273.7998046875,10513.2001953125,11225.2998046875,7652089856,10742.533203125,11159.06640625,10135.2666015625,11766.3330078125,9718.7333984375,12182.8662109375,9111.466796875
2018-02-20,11231.7998046875,11958.5,11231.7998046875,11403.7001953125,9926540288,11004.099934895834,11494.999674479168,10734.400065104168,11764.699544270834,10243.500325520834,12255.599283854168,9973.800455729168
2018-02-21,11372.2001953125,11418.5,10479.099609375,10690.400390625,9405339648,11531.333333333334,11830.866861979168,11104.166666666668,12258.033528645834,10804.633138020834,12557.567057291668,10377.466471354168
2018-02-22,10660.400390625,11039.099609375,9939.08984375,10005.0,8040079872,10862.666666666666,11246.233723958332,10306.833333333332,11802.067057291666,9923.266276041666,12185.634114583332,9367.432942708332
2018-02-23,9937.0703125,10487.2998046875,9734.5595703125,10301.099609375,7739500032,10327.729817708334,10716.369791666668,9616.360026041668,11427.739583333334,9227.720052083334,11816.379557291668,8516.350260416668
2018-02-24,10287.7001953125,10597.2001953125,9546.9697265625,9813.0703125,6917929984,10174.319661458334,10614.079752604168,9861.339518229168,10927.059895833334,9421.579427083334,11366.819986979168,9108.599283854168
2018-02-25,9796.419921875,9923.2197265625,9407.0595703125,9664.73046875,5706939904,9985.746744791666,10424.523763020832,9374.293294270832,11035.977213541666,8935.516276041666,11474.754231770832,8324.062825520832
2018-02-26,9669.4296875,10475.0,9501.73046875,10366.7001953125,7287690240,9665.003255208334,9922.946940104168,9406.786783854168,10181.163411458334,9148.843098958334,10439.107096354168,8890.626627604168
2018-02-27,10393.900390625,10878.5,10246.099609375,10725.599609375,6966179840,10114.476888020834,10727.223307291668,9753.953776041668,11087.746419270834,9141.207356770834,11700.492838541668,8780.684244791668
2018-02-28,10687.2001953125,11089.7998046875,10393.099609375,10397.900390625,6936189952,10616.733072916666,10987.366536458332,10354.966145833332,11249.133463541666,9984.332682291666,11619.766927083332,9722.565755208332
2018-03-01,10385.0,11052.2998046875,10352.7001953125,10951.0,7317279744,10626.933268229166,10860.766927083332,10164.066731770832,11323.633463541666,9930.233072916666,11557.467122395832,9467.366536458332
2018-03-02,10977.400390625,11189.0,10850.099609375,11086.400390625,7620590080,10785.333333333334,11217.966471354168,10518.366861979168,11484.932942708334,10085.733723958334,11917.566080729168,9818.767252604168
2018-03-03,11101.900390625,11528.2001953125,11002.400390625,11489.7001953125,6690570240,11041.833333333334,11233.567057291668,10894.666666666668,11380.733723958334,10702.932942708334,11572.467447916668,10555.766276041668
2018-03-04,11497.400390625,11512.599609375,11136.099609375,11512.599609375,6084149760,11340.100260416666,11677.800130208332,11152.000325520832,11865.900065104166,10814.300455729166,12203.599934895832,10626.200520833332
2018-03-05,11532.400390625,11704.099609375,11443.900390625,11573.2998046875,6468539904,11387.099609375,11638.099609375,11261.599609375,11763.599609375,11010.599609375,12014.599609375,10885.099609375
2018-03-06,11500.099609375,11500.099609375,10694.2998046875,10779.900390625,6832169984,11573.7666015625,11703.6328125,11443.43359375,11833.9658203125,11313.5673828125,11963.83203125,11183.234375
2018-03-07,10803.900390625,10929.5,9692.1201171875,9965.5703125,8797910016,10991.433268229166,11288.566731770832,10482.766927083332,11797.233072916666,10185.633463541666,12094.366536458332,9676.967122395832
2018-03-08,9951.4404296875,10147.400390625,9335.8701171875,9395.009765625,7186089984,10195.730143229166,10699.340169270832,9461.960286458332,11433.110026041666,8958.350260416666,11936.720052083332,8224.580403645832
2018-03-09,9414.6904296875,9466.349609375,8513.0302734375,9337.5498046875,8704190464,9626.093424479166,9916.316731770832,9104.786458333332,10437.623697916666,8814.563151041666,10727.847005208332,8293.256184895832
2018-03-10,9350.58984375,9531.3203125,8828.4697265625,8866.0,5386319872,9105.643229166666,9698.256184895832,8744.936848958332,10058.962565104166,8152.323893229166,10651.575520833332,7791.617513020832
2018-03-11,8852.7802734375,9711.8896484375,8607.1201171875,9578.6298828125,6296370176,9075.263346354166,9322.056966145832,8619.206380208332,9778.113932291666,8372.412760416666,10024.907552083332,7916.355794270832
2018-03-12,9602.9296875,9937.5,8956.4296875,9205.1201171875,6457399808,9299.213216145834,9991.306315104168,8886.536783854168,10403.982747395834,8194.443684895834,11096.075846354168,7781.767252604168
2018-03-13,9173.0400390625,9470.3798828125,8958.1904296875,9194.849609375,5991139840,9366.349934895834,9776.270182291668,8795.199869791668,10347.420247395834,8385.279622395834,10757.340494791668,7814.129557291668
2018-03-14,9214.650390625,9355.849609375,8068.58984375,8269.8095703125,6438230016,9207.806640625,9457.4228515625,8945.2333984375,9719.99609375,8695.6171875,9969.6123046875,8433.0439453125
2018-03-15,8290.759765625,8428.349609375,7783.0498046875,8300.8603515625,6834429952,8564.749674479166,9060.909505208332,7773.649739583332,9852.009440104166,7277.489908854166,10348.169270833332,6486.389973958332
2018-03-16,8322.91015625,8585.150390625,8005.31005859375,8338.349609375,5289379840,8170.753255208333,8558.456705729166,7913.156901041666,8816.053059895832,7525.453450520833,9203.756510416666,7267.857096354166
2018-03-17,8321.91015625,8346.5302734375,7812.81982421875,7916.8798828125,4426149888,8309.603352864584,8613.896647135418,8034.056315104168,8889.443684895834,7729.763020833334,9193.736979166668,7454.215983072918
2018-03-18,7890.52001953125,8245.509765625,7397.990234375,8223.6796875,6639190016,8025.409993489583,8238.000162760416,7704.289713541666,8559.120442708332,7491.699544270833,8771.710611979166,7170.579264322916
2018-03-19,8344.1201171875,8675.8701171875,8182.39990234375,8630.650390625,6729110016,7955.7265625,8513.462890625,7665.943359375,8803.24609375,7108.20703125,9360.982421875,6818.423828125
2018-03-20,8619.669921875,9051.01953125,8389.8896484375,8913.4697265625,6361789952,8496.306803385416,8810.213704427082,8316.743489583332,8989.777018229166,8002.836588541666,9303.683919270832,7823.273274739582
2018-03-21,8937.48046875,9177.3701171875,8846.330078125,8929.2802734375,6043129856,8784.79296875,9179.6962890625,8518.56640625,9445.9228515625,8123.6630859375,9840.826171875,7857.4365234375
2018-03-22,8939.4404296875,9100.7099609375,8564.900390625,8728.4697265625,5530390016,8984.326822916666,9122.323567708332,8791.283528645832,9315.366861979166,8653.286783854166,9453.363606770832,8460.243489583332
2018-03-23,8736.25,8879.6201171875,8360.6201171875,8879.6201171875,5954120192,8798.026692708334,9031.152994791668,8495.343424479168,9333.836263020834,8262.217122395834,9566.962565104168,7959.533854166668
2018-03-24,8901.9501953125,8996.1796875,8665.7001953125,8668.1201171875,5664600064,8706.6201171875,9052.6201171875,8533.6201171875,9225.6201171875,8187.6201171875,9571.6201171875,8014.6201171875
2018-03-25,8612.8095703125,8682.009765625,8449.099609375,8495.7802734375,4569880064,8776.666666666666,8887.633138020832,8557.153645833332,9107.146158854166,8446.187174479166,9218.112630208332,8226.674153645832
2018-03-26,8498.4697265625,8530.080078125,7921.43017578125,8209.400390625,5921039872,8542.296549479166,8635.493489583332,8402.583333333332,8775.206705729166,8309.386393229166,8868.403645833332,8169.673177083332
2018-03-27,8200.0,8232.7802734375,7797.27978515625,7833.0400390625,5378250240,8220.303548177084,8519.176920572918,7910.527018229168,8828.953450520834,7611.653645833334,9127.826822916668,7301.877115885418
2018-03-28,7836.830078125,8122.89013671875,7809.169921875,7954.47998046875,4935289856,7954.36669921875,8111.45361328125,7675.953125,8389.8671875,7518.8662109375,8546.9541015625,7240.45263671875
2018-03-29,7979.06982421875,7994.330078125,7081.3798828125,7165.7001953125,6361229824,7962.180013020833,8115.190104166666,7801.469889322916,8275.900227864582,7648.459798177083,8428.910319010416,7487.749674479166
2018-03-30,7171.4501953125,7276.66015625,6683.93017578125,6890.52001953125,6289509888,7413.803385416667,7746.226888020834,6833.276692708334,8326.753580729168,6500.853190104167,8659.177083333334,5920.326497395834
2018-03-31,6892.47998046875,7207.85009765625,6863.52001953125,6973.52978515625,4553269760,6950.3701171875,7216.81005859375,6624.080078125,7543.10009765625,6357.64013671875,7809.5400390625,6031.35009765625
2018-04-01,7003.06005859375,7060.9501953125,6526.8701171875,6844.22998046875,4532100096,7014.966634114583,7166.413248697916,6822.083170572916,7359.296712239583,6670.636555989583,7510.743326822916,6477.753092447916
2018-04-02,6844.85986328125,7135.47021484375,6816.580078125,7083.7998046875,4333440000,6810.683430989583,7094.496744791666,6560.416666666666,7344.763509114583,6276.603352864583,7628.576822916666,6026.336588541666
2018-04-03,7102.259765625,7530.93994140625,7072.490234375,7456.10986328125,5499700224,7011.950032552083,7207.319986979166,6888.429850260416,7330.840169270833,6693.059895833333,7526.210123697916,6569.539713541666
2018-04-04,7456.41015625,7469.8798828125,6803.8798828125,6853.83984375,4936000000,7353.180013020833,7633.869791666666,7175.420084635416,7811.629720052083,6894.730305989583,8092.319498697916,6716.970377604166
2018-04-05,6848.64990234375,6933.81982421875,6644.7998046875,6811.47021484375,5639320064,7042.533203125,7281.1865234375,6615.1865234375,7708.533203125,6376.533203125,7947.1865234375,5949.1865234375
2018-04-06,6815.9599609375,6857.490234375,6575.0,6636.31982421875,3766810112,6796.696614583333,6948.593424479166,6659.573404947916,7085.716634114583,6507.676595052083,7237.613444010416,6370.553385416666
2018-04-07,6630.509765625,7050.5400390625,6630.509765625,6911.08984375,3976610048,6689.603352864583,6804.206705729166,6521.716471354166,6972.093587239583,6407.113118489583,7086.696940104166,6239.226236979166
2018-04-08,6919.97998046875,7111.56005859375,6919.97998046875,7023.52001953125,3652499968,6864.046549479167,7097.583333333334,6677.553059895834,7284.076822916667,6444.016276041667,7517.613606770834,6257.522786458334
2018-04-09,7044.31982421875,7178.10986328125,6661.990234375,6770.72998046875,4894060032,7018.353352864583,7116.726725260416,6925.146647135416,7209.933430989583,6826.773274739583,7308.306803385416,6733.566569010416
2018-04-10,6795.43994140625,6872.41015625,6704.14990234375,6834.759765625,4272750080,6870.276692708333,7078.563151041666,6562.443522135416,7386.396321614583,6354.157063802083,7594.682779947916,6046.323893229166
2018-04-11,6843.47021484375,6968.31982421875,6817.58984375,6968.31982421875,4641889792,6803.773274739583,6903.396647135416,6735.136393229166,6972.033528645833,6635.513020833333,7071.656901041666,6566.876139322916
2018-04-12,6955.3798828125,7899.22998046875,6806.509765625,7889.25,8906250240,6918.076497395833,7018.563151041666,6867.833170572916,7068.806477864583,6767.346516927083,7169.293131510416,6717.103190104166
2018-04-13,7901.08984375,8183.9599609375,7758.93017578125,7895.9599609375,7764460032,7531.663248697917,8256.816731770834,7164.096516927084,8624.383463541668,6438.943033854167,9349.536946614584,6071.376302083334
2018-04-14,7874.669921875,8140.7099609375,7846.0,7986.240234375,5191430144,7946.283365885417,8133.636555989584,7708.606770833334,8371.313151041668,7521.253580729167,8558.666341145834,7283.576985677084
2018-04-15,7999.330078125,8338.419921875,7999.330078125,8329.1103515625,5244480000,7990.9833984375,8135.966796875,7841.2568359375,8285.693359375,7696.2734375,8430.6767578125,7546.546875
2018-04-16,8337.5703125,8371.150390625,7925.72998046875,8058.669921875,5631309824,8222.286783854166,8445.243489583332,8106.153645833332,8561.376627604166,7883.196940104166,8784.333333333332,7767.063802083332
2018-04-17,8071.66015625,8285.9599609375,7881.72021484375,7902.08984375,6900879872,8118.516764322917,8311.303548177084,7865.883138020834,8563.937174479168,7673.096354166667,8756.723958333334,7420.462727864584
2018-04-18,7944.43017578125,8197.7998046875,7886.009765625,8163.419921875,6529909760,8023.256673177083,8164.793131510416,7760.553385416666,8427.496419270832,7619.016927083333,8569.032877604166,7356.313639322916
2018-04-19,8159.27001953125,8298.6904296875,8138.77978515625,8294.3095703125,7063209984,8082.409830729167,8278.809895833334,7967.019856770834,8394.199869791668,7770.619791666667,8590.599934895834,7655.229817708334
2018-04-20,8286.8798828125,8880.23046875,8244.5400390625,8845.830078125,8438110208,8243.926595052084,8349.073404947918,8189.162760416668,8403.837239583334,8084.015950520834,8508.984049479168,8029.252115885418
2018-04-21,8848.7900390625,8997.5703125,8652.150390625,8895.580078125,7548550144,8656.866861979166,9069.193684895832,8433.503255208332,9292.557291666666,8021.176432291666,9704.884114583332,7797.812825520832
2018-04-22,8925.0595703125,9001.6396484375,8779.6103515625,8802.4599609375,6629899776,8848.43359375,9044.716796875,8699.296875,9193.853515625,8503.013671875,9390.13671875,8353.876953125
2018-04-23,8794.3896484375,8958.5498046875,8788.8095703125,8930.8798828125,6925190144,8861.236653645834,8942.862955729168,8720.833658854168,9083.265950520834,8639.207356770834,9164.892252604168,8498.804361979168
2018-04-24,8934.33984375,9732.6103515625,8927.830078125,9697.5,10678800384,8892.746419270834,8996.683268229168,8826.943033854168,9062.486653645834,8723.006184895834,9166.423502604168,8657.202799479168
2018-04-25,9701.0302734375,9745.3203125,8799.83984375,8845.740234375,11083100160,9452.646809895834,9977.463541666668,9172.683268229168,10257.427083333334,8647.866536458334,10782.243815104168,8367.902994791668
2018-04-26,8867.3203125,9281.509765625,8727.08984375,9281.509765625,8970559488,9130.300130208334,9460.760416666668,8515.279947916668,10075.780598958334,8184.819661458334,10406.240885416668,7569.799479166668
2018-04-27,9290.6298828125,9375.4697265625,8987.0498046875,8987.0498046875,7566289920,9096.703125,9466.31640625,8911.896484375,9651.123046875,8542.283203125,10020.736328125,8357.4765625
2018-04-28,8939.26953125,9412.08984375,8931.990234375,9348.48046875,7805479936,9116.523111979166,9245.996419270832,8857.576497395832,9504.943033854166,8728.103190104166,9634.416341145832,8469.156575520832
2018-04-29,9346.41015625,9531.490234375,9193.7099609375,9419.080078125,8853000192,9230.853515625,9529.716796875,9049.6171875,9710.953125,8750.75390625,10009.81640625,8569.517578125
2018-04-30,9426.1103515625,9477.1396484375,9166.8095703125,9240.5498046875,8673920000,9381.4267578125,9569.1435546875,9231.36328125,9719.20703125,9043.646484375,9906.923828125,8893.5830078125
2018-05-01,9251.4697265625,9255.8798828125,8891.0498046875,9119.009765625,7713019904,9294.8330078125,9422.8564453125,9112.5263671875,9605.1630859375,8984.5029296875,9733.1865234375,8802.1962890625
2018-05-02,9104.599609375,9256.51953125,9015.1396484375,9235.919921875,7558159872,9088.646484375,9286.2431640625,8921.4130859375,9453.4765625,8723.81640625,9651.0732421875,8556.5830078125
2018-05-03,9233.9697265625,9798.330078125,9188.150390625,9743.8603515625,10207299584,9169.193033854166,9323.246419270832,9081.866536458332,9410.572916666666,8927.813151041666,9564.626302083332,8840.486653645832
2018-05-04,9695.5,9779.2001953125,9585.9599609375,9700.759765625,8217829888,9576.7802734375,9965.41015625,9355.23046875,10186.9599609375,8966.6005859375,10575.58984375,8745.05078125
2018-05-05,9700.2802734375,9964.5,9695.1201171875,9858.150390625,7651939840,9688.639973958334,9791.319986979168,9598.079752604168,9881.880208333334,9495.399739583334,9984.560221354168,9404.839518229168
2018-05-06,9845.3095703125,9940.1396484375,9465.25,9654.7998046875,7222280192,9839.2568359375,9983.3935546875,9714.013671875,10108.63671875,9569.876953125,10252.7734375,9444.6337890625
2018-05-07,9645.669921875,9665.849609375,9231.5302734375,9373.009765625,7394019840,9686.729817708334,9908.209635416668,9433.319986979168,10161.619466145834,9211.840169270834,10383.099283854168,8958.430338541668
2018-05-08,9380.8701171875,9462.75,9127.76953125,9234.8203125,7415869952,9423.463216145834,9615.396158854168,9181.076822916668,9857.782552083334,8989.143880208334,10049.715494791668,8746.757486979168
2018-05-09,9223.73046875,9374.759765625,9031.6201171875,9325.1796875,7226890240,9275.11328125,9422.45703125,9087.4765625,9610.09375,8940.1328125,9757.4375,8752.49609375
2018-05-10,9325.9599609375,9396.0400390625,9040.51953125,9043.9404296875,6906699776,9243.853190104166,9456.086263020832,9112.946614583332,9586.992838541666,8900.713541666666,9799.225911458332,8769.806966145832
2018-05-11,9052.9599609375,9052.9599609375,8394.4599609375,8441.490234375,8488520192,9160.166666666666,9279.813802083332,8924.293294270832,9515.687174479166,8804.646158854166,9635.334309895832,8568.772786458332
2018-05-12,8441.4404296875,8664.8603515625,8223.5,8504.8896484375,6821380096,8629.63671875,8864.8134765625,8206.3134765625,9288.13671875,7971.13671875,9523.3134765625,7547.8134765625
2018-05-13,8515.490234375,8773.5498046875,8395.1201171875,8723.9404296875,5866379776,8464.416666666666,8705.333333333332,8263.972981770832,8905.777018229166,8023.056315104166,9146.693684895832,7822.612630208332
2018-05-14,8713.099609375,8881.1201171875,8367.9697265625,8716.7900390625,7364149760,8630.8701171875,8866.6201171875,8488.1904296875,9009.2998046875,8252.4404296875,9245.0498046875,8109.7607421875
2018-05-15,8705.1904296875,8836.1904296875,8456.4501953125,8510.3798828125,6705710080,8655.293294270834,8942.616861979168,8429.466471354168,9168.443684895834,8142.142903645834,9455.767252604168,7916.316080729168
2018-05-16,8504.41015625,8508.4296875,8175.490234375,8368.830078125,6760220160,8601.0068359375,8745.5634765625,8365.8232421875,8980.7470703125,8221.2666015625,9125.3037109375,7986.0830078125
2018-05-17,8370.0498046875,8445.5400390625,8054.1201171875,8094.31982421875,5862530048,8350.916666666666,8526.343098958332,8193.403645833332,8683.856119791666,8017.977213541666,8859.282552083332,7860.464192708332
2018-05-18,8091.830078125,8274.1201171875,7974.81982421875,8250.9697265625,5764190208,8197.993326822916,8341.866536458332,7950.446614583332,8589.413248697916,7806.573404947916,8733.286458333332,7559.026692708332
2018-05-19,8255.73046875,8372.0595703125,8183.35009765625,8247.1796875,4712399872,8166.636555989583,8358.453287760416,8059.152994791666,8465.936848958332,7867.336263020833,8657.753580729166,7759.852701822916
2018-05-20,8246.990234375,8562.41015625,8205.240234375,8513.25,5191059968,8267.52978515625,8351.70947265625,8163.0,8456.2392578125,8078.8203125,8540.4189453125,7974.29052734375
2018-05-21,8522.330078125,8557.51953125,8365.1201171875,8418.990234375,5154990080,8426.966796875,8648.693359375,8291.5234375,8784.13671875,8069.796875,9005.86328125,7934.353515625
2018-05-22,8419.8701171875,8423.25,8004.580078125,8041.77978515625,5137010176,8447.2099609375,8529.2998046875,8336.900390625,8639.609375,8254.810546875,8721.69921875,8144.5009765625
2018-05-23,8037.080078125,8054.66015625,7507.8798828125,7557.81982421875,6491120128,8156.53662109375,8308.4931640625,7889.8232421875,8575.20654296875,7737.86669921875,8727.1630859375,7471.1533203125
2018-05-24,7561.1201171875,7738.60009765625,7331.14013671875,7587.33984375,6049220096,7706.78662109375,7905.693359375,7358.9130859375,8253.56689453125,7160.00634765625,8452.4736328125,6812.1328125
2018-05-25,7592.2998046875,7659.14013671875,7392.64990234375,7480.14013671875,4867829760,7552.360026041667,7773.579915364584,7366.119954427084,7959.819986979167,7144.900065104167,8181.039876302084,6958.659993489584
2018-05-26,7486.47998046875,7595.16015625,7349.1201171875,7355.8798828125,4051539968,7510.643391927083,7628.636881510416,7362.146647135416,7777.133626302083,7244.153157552083,7895.127115885416,7095.656412760416
2018-05-27,7362.080078125,7381.740234375,7270.9599609375,7368.22021484375,4056519936,7433.38671875,7517.6533203125,7271.61328125,7679.4267578125,7187.3466796875,7763.693359375,7025.5732421875
2018-05-28,7371.31005859375,7419.0498046875,7100.89013671875,7135.990234375,5040600064,7340.306803385417,7409.653645833334,7298.873372395834,7451.087076822917,7229.526529947917,7520.433919270834,7188.093098958334
2018-05-29,7129.4599609375,7526.419921875,7090.68017578125,7472.58984375,5662660096,7218.643391927083,7336.396647135416,7018.236979166666,7536.803059895833,6900.483723958333,7654.556315104166,6700.077311197916
2018-05-30,7469.72998046875,7573.77001953125,7313.60009765625,7406.52001953125,4922540032,7363.22998046875,7635.77978515625,7200.0400390625,7798.9697265625,6927.490234375,8071.51953125,6764.30029296875
2018-05-31,7406.14990234375,7608.89990234375,7361.1298828125,7494.169921875,5127130112,7431.296712239583,7548.993326822916,7288.823404947916,7691.466634114583,7171.126790364583,7809.163248697916,7028.653483072916
2018-06-01,7500.7001953125,7604.72998046875,7407.33984375,7541.4501953125,4921460224,7488.066569010417,7615.003255208334,7367.233235677084,7735.836588541667,7240.296549479167,7862.773274739584,7119.463216145834
2018-06-02,7536.72021484375,7695.830078125,7497.259765625,7643.4501953125,4939299840,7517.840006510417,7628.340169270834,7430.950032552084,7715.230143229167,7320.449869791667,7825.730305989584,7233.559895833334
2018-06-03,7632.08984375,7754.89013671875,7613.0400390625,7720.25,4851760128,7612.180013020833,7727.100260416666,7528.529947916666,7810.750325520833,7413.609700520833,7925.670572916666,7329.959635416666
2018-06-04,7722.52978515625,7753.81982421875,7474.0400390625,7514.47021484375,4993169920,7696.06005859375,7779.080078125,7637.22998046875,7837.91015625,7554.2099609375,7920.93017578125,7495.3798828125
2018-06-05,7500.89990234375,7643.22998046875,7397.0,7633.759765625,4961739776,7580.776692708333,7687.513346354166,7407.733561197916,7860.556477864583,7300.996907552083,7967.293131510416,7127.953776041666
2018-06-06,7625.97021484375,7680.43017578125,7502.009765625,7653.97998046875,4692259840,7557.99658203125,7718.9931640625,7472.76318359375,7804.2265625,7311.7666015625,7965.22314453125,7226.533203125
2018-06-07,7650.81982421875,7741.27001953125,7650.81982421875,7678.240234375,4485799936,7612.139973958333,7722.270182291666,7543.849772135416,7790.560384114583,7433.719563802083,7900.690592447916,7365.429361979166
2018-06-08,7685.14013671875,7698.18994140625,7558.39990234375,7624.919921875,4227579904,7690.110026041667,7729.400227864584,7638.950032552084,7780.560221354167,7599.659830729167,7819.850423177084,7548.499837239584
2018-06-09,7632.52001953125,7683.580078125,7531.97998046875,7531.97998046875,3845220096,7627.169921875,7695.93994140625,7556.14990234375,7766.9599609375,7487.3798828125,7835.72998046875,7416.35986328125
2018-06-10,7499.5498046875,7499.5498046875,6709.06982421875,6786.02001953125,5804839936,7582.513346354167,7633.046712239584,7481.446614583334,7734.113444010417,7430.913248697917,7784.646809895834,7329.846516927084
2018-06-11,6799.2900390625,6910.18017578125,6706.6298828125,6906.919921875,4745269760,6998.213216145833,7287.356608072916,6496.876627604166,7788.693196614583,6207.733235677083,8077.836588541666,5706.396647135416
2018-06-12,6905.81982421875,6907.9599609375,6542.080078125,6582.35986328125,4654380032,6841.243326822917,6975.856770833334,6772.306477864584,7044.793619791667,6637.693033854167,7179.407063802084,6568.756184895834
2018-06-13,6596.8798828125,6631.66015625,6285.6298828125,6349.89990234375,5052349952,6677.466634114583,6812.853190104166,6446.973307291666,7043.346516927083,6311.586751302083,7178.733072916666,6081.093424479166
2018-06-14,6342.75,6707.14013671875,6334.4599609375,6675.35009765625,5138710016,6422.396647135417,6559.163411458334,6213.133138020834,6768.426920572917,6076.366373697917,6905.193684895834,5867.102864583334
2018-06-15,6674.080078125,6681.080078125,6433.8701171875,6456.580078125,3955389952,6572.316731770833,6810.173502604166,6437.493326822916,6944.996907552083,6199.636555989583,7182.853678385416,6064.813151041666
2018-06-16,6455.4501953125,6592.490234375,6402.2900390625,6550.16015625,3194170112,6523.843424479167,6613.816731770834,6366.606770833334,6771.053385416667,6276.633463541667,6861.026692708334,6119.396809895834
2018-06-17,6545.52978515625,6589.10986328125,6499.27001953125,6499.27001953125,3104019968,6514.980143229167,6627.670247395834,6437.470052083334,6705.180338541667,6324.779947916667,6817.870442708334,6247.269856770834
2018-06-18,6510.06982421875,6781.14013671875,6446.68017578125,6734.81982421875,4039200000,6529.216634114583,6559.163248697916,6469.323404947916,6619.056477864583,6439.376790364583,6649.003092447916,6379.483561197916
2018-06-19,6742.39013671875,6822.5,6709.919921875,6769.93994140625,4057029888,6654.21337890625,6861.74658203125,6527.28662109375,6988.67333984375,6319.75341796875,7196.20654296875,6192.82666015625
2018-06-20,6770.759765625,6821.56005859375,6611.8798828125,6776.5498046875,3888640000,6767.453287760417,6824.986653645834,6712.406575520834,6880.033365885417,6654.873209635417,6937.566731770834,6599.826497395834
2018-06-21,6780.08984375,6810.93994140625,6715.169921875,6729.740234375,3529129984,6736.663248697917,6861.446614583334,6651.766438802084,6946.343424479167,6526.983072916667,7071.126790364584,6442.086263020834
2018-06-22,6737.8798828125,6747.080078125,6006.60009765625,6083.68994140625,5079810048,6751.950032552083,6788.730143229166,6692.960123697916,6847.720052083333,6656.180013020833,6884.500162760416,6597.190104166666
2018-06-23,6090.10009765625,6224.81982421875,6071.81005859375,6162.47998046875,3431360000,6279.123372395833,6551.646647135416,5811.166666666666,7019.603352864583,5538.643391927083,7292.126627604166,5070.686686197916
2018-06-24,6164.27978515625,6223.77978515625,5826.41015625,6173.22998046875,4566909952,6153.03662109375,6234.26318359375,6081.25341796875,6306.04638671875,6000.02685546875,6387.27294921875,5928.24365234375
2018-06-25,6171.97021484375,6327.3701171875,6119.68017578125,6249.18017578125,5500810240,6074.473307291667,6322.536458333334,5925.166829427084,6471.842936197917,5677.103678385417,6719.906087239584,5527.797200520834
2018-06-26,6253.5498046875,6290.16015625,6093.669921875,6093.669921875,3279759872,6232.076822916667,6344.473470052084,6136.783528645834,6439.766764322917,6024.386881510417,6552.163411458334,5929.093587239584
2018-06-27,6084.39990234375,6180.0,6052.85009765625,6157.1298828125,3296219904,6159.166666666667,6224.663411458334,6028.173177083334,6355.656901041667,5962.676432291667,6421.153645833334,5831.682942708334
2018-06-28,6153.16015625,6170.41015625,5873.0498046875,5903.43994140625,3467800064,6129.993326822917,6207.136555989584,6079.986653645834,6257.143229166667,6002.843424479167,6334.286458333334,5952.836751302084
2018-06-29,5898.1298828125,6261.66015625,5835.75,6218.2998046875,3966230016,5982.299967447917,6091.550130208334,5794.189778645834,6279.660319010417,5684.939615885417,6388.910481770834,5496.829427083334
2018-06-30,6214.22021484375,6465.509765625,6214.22021484375,6404.0,4543860224,6105.236653645833,6374.723307291666,5948.813151041666,6531.146809895833,5679.326497395833,6800.633463541666,5522.902994791666
2018-07-01,6411.68017578125,6432.85009765625,6289.2900390625,6385.81982421875,4788259840,6361.243326822917,6508.266438802084,6256.976888020834,6612.532877604167,6109.953776041667,6759.555989583334,6005.687337239584
2018-07-02,6380.3798828125,6683.85986328125,6305.7001953125,6614.18017578125,4396930048,6369.319986979167,6449.349934895834,6305.789876302084,6512.880045572917,6225.759928385417,6592.909993489584,6162.229817708334
2018-07-03,6596.66015625,6671.3701171875,6447.75,6529.58984375,4672309760,6534.580078125,6763.4599609375,6385.30029296875,6912.73974609375,6156.42041015625,7141.61962890625,6007.140625
2018-07-04,6550.8701171875,6771.919921875,6450.4599609375,6597.5498046875,4176689920,6549.569986979167,6651.389973958334,6427.769856770834,6773.190104166667,6325.949869791667,6875.010091145834,6204.149739583334
2018-07-05,6599.7099609375,6749.5400390625,6546.64990234375,6639.14013671875,4999240192,6606.643229166667,6762.826497395834,6441.366536458334,6928.103190104167,6285.183268229167,7084.286458333334,6119.906575520834
2018-07-06,6638.68994140625,6700.93994140625,6533.5498046875,6673.5,4313959936,6645.110026041667,6743.570149739584,6540.680013020834,6848.000162760417,6442.219889322917,6946.460286458334,6337.789876302084
2018-07-07,6668.7099609375,6863.990234375,6579.240234375,6856.93017578125,3961080064,6635.99658203125,6738.443359375,6571.05322265625,6803.38671875,6468.6064453125,6905.83349609375,6403.6630859375
2018-07-08,6857.7998046875,6885.91015625,6747.97998046875,6773.8798828125,3386210048,6766.72021484375,6954.2001953125,6669.4501953125,7051.47021484375,6481.97021484375,7238.9501953125,6384.7001953125
2018-07-09,6775.080078125,6838.68017578125,6724.33984375,6741.75,3718129920,6802.590006510417,6857.200032552084,6719.269856770834,6940.520182291667,6664.659830729167,6995.130208333334,6581.339680989584
2018-07-10,6739.2099609375,6767.740234375,6320.72021484375,6329.9501953125,4052430080,6768.256673177083,6812.173502604166,6697.833170572916,6882.597005208333,6653.916341145833,6926.513834635416,6583.492838541666
